Start Time,End Time,Speaker,Age,Gender,Transcription,emotion,Audio File Path
0.03096875,15.657218750000002,SPEAKER_01,0.4105929732322693,1," Ever notice anything strange in the background of SpongeBob? Because while you might be focused on this, or this, or this, you might be missing something like this. Here are 10 details in the background of SpongeBob you might have missed. Number 10.",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_0.wav
15.47159375,19.977218750000002,SPEAKER_00,0.4216197431087494,1, Granny Patties! Available in six designer colors.,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_0.wav
1.7353437500000002,4.73909375,SPEAKER_00,0.5207014083862305,0, Pretty patty are famous for their surprising side effect.,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_1.wav
6.0553437500000005,9.025343750000001,SPEAKER_01,0.449740469455719,1, Your dumb pretty patties turn my face,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_1.wav
9.025343750000001,19.977218750000002,SPEAKER_00,0.38381728529930115,1," But maybe the bikini bottomites could have seen this coming. If they paid really close attention to this news broadcast, they'd see that pretty patties had some weird effects on SpongeBob and pat-",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_1.wav
6.64596875,16.31534375,SPEAKER_01,0.41136500239372253,1," Where are their legs? Did the pretty patties make them invisible? I sure hope so. Because otherwise they might want to take a trip to the leg doctor. Hey, at least they can keep Fred company.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_2.wav
0.03096875,7.06784375,SPEAKER_00,0.3790619969367981,1, I found out it might kill! And look at our tops! What's wrong with you?,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_3.wav
8.83971875,14.037218750000001,SPEAKER_01,0.3733941614627838,1," We want our money back! All 46,853 of us!",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_3.wav
14.037218750000001,15.707843750000002,SPEAKER_03,0.4819759428501129,1," Yep, more pretty patties.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_3.wav
15.707843750000002,19.977218750000002,SPEAKER_02,0.4204983413219452,1, They're just so mysterious. We know they can change the color of people.,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_3.wav
0.03096875,19.977218750000002,SPEAKER_00,0.39164870977401733,1," the patterns of their underwear and even give people glow in the dark properties. But are they responsible for this? And if not, what are these things? Tall, wide-eyed, forwardless creatures staring eerily at crabs? They're kind of terrifying, actually. Number 8.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_4.wav
5.4478437500000005,19.33596875,SPEAKER_00,0.42782044410705566,1," Okay, there is a lot going on here I know. But while it may seem like random chaos, if we pause it and look more closely at what's going on in the bottom left, there's a few frames that actually tell an unfortunate story. Let's break it down.",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_5.wav
0.03096875,19.977218750000002,SPEAKER_01,0.39037245512008667,1," Here we see two firefighters, and they're holding a trampoline between them. If you look above them, you'll notice a fish-shaped hole in the top of the building. And finally, if you look down here, way in the corner of the frame, you can just make out two feet of someone lying on the ground. Have you put it together? We can't say for sure, but...",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_6.wav
0.03096875,7.9790937500000005,SPEAKER_01,0.3949419856071472,1," It looks like this fish jumped out of this burning building while these firefighters tried to catch him, but they missed. Out.",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_7.wav
7.9790937500000005,9.700343750000002,SPEAKER_02,0.5143628120422363,1, Number 7,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_7.wav
11.72534375,16.652843750000002,SPEAKER_00,0.33947864174842834,0, Just think what might have happened if we didn't tell everyone about the monster!,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_7.wav
18.39096875,19.977218750000002,SPEAKER_01,0.42802008986473083,1, This one is action.,neu,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_7.wav
0.03096875,11.52284375,SPEAKER_01,0.4143247604370117,1," from a little later in the same scene. Like we said, there is a lot going on here, but we're not talking about the meteor. Or the man who shower takes up the entire second story of his house. We're talking...",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_8.wav
17.918468750000002,19.977218750000002,SPEAKER_02,0.41397207975387573,1, I mean the cause of all this chaos was wormy the-,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_8.wav
0.03096875,2.91659375,SPEAKER_01,0.48460468649864197,1, or fly right? So how could he have caused this?,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_9.wav
4.570343750000001,6.66284375,SPEAKER_01,0.43449077010154724,1, Maybe Warme really was a monster.,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_9.wav
14.83034375,19.977218750000002,SPEAKER_00,0.29609808325767517,0, I won't forget so listen and you are free,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_9.wav
0.03096875,4.03034375,SPEAKER_00,0.37488994002342224,1,,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_10.wav
4.03034375,8.535968750000002,SPEAKER_01,0.34373739361763,0, And you won't end up like the fool,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_10.wav
14.644718750000003,19.58909375,SPEAKER_02,0.3430219888687134,1," Everybody loves the ripped pants song, right? I mean, just look at that cheering crowd.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_10.wav
0.03096875,18.54284375,SPEAKER_00,0.36127954721450806,1," That's your looks like they love this song, except for these guys. Well, everyone else is partying. These two are completely frozen, unblinking, and just staring intensely at SpongeBob. Either they are completely unimpressed by this song, or they love it a little too much. Either way, it's kinda creepy.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_11.wav
7.472843750000001,11.52284375,SPEAKER_01,0.4017079174518585,1, Get out of here! Get out of here! Get out of here!,sad,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_12.wav
0.03096875,2.41034375,SPEAKER_01,0.3593347668647766,1, Don't let Patrick distract you.,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_13.wav
3.72659375,10.40909375,SPEAKER_01,0.3907467722892761,1," because what you should really be looking at is Tom. You know, the chocolate guy? Chocolate! Chocolate!",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_13.wav
10.40909375,14.52659375,SPEAKER_00,0.3891710638999939,1," We love you- FRENCH brute- STOP then then move you away from me- So we're done sum up at the end of the video- try to connect this one in the next video for an adventure- Art of Assign an《ascending story of Sab事》 I look way toword in, like my fucking art We never forgot an abandoned walls",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_13.wav
16.70346875,19.977218750000002,SPEAKER_02,0.3903576135635376,1, Can you spot him? It shouldn't be too hard since he's right here.,neu,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_13.wav
0.03096875,12.974093750000002,SPEAKER_01,0.4018721580505371,1," And here, and here. That's right. This guy is in two places at once. Then, when we see the crowd again, everyone seems to be duplicated. And there were like five toms. Well, at least now we'll have help making potato salad. Way to go buddy.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_14.wav
12.974093750000002,19.977218750000002,SPEAKER_00,0.5176029801368713,1, It took us three days to make that potato salad. Three days! Number four. Fgt. Italy.,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_14.wav
0.03096875,2.5115937500000003,SPEAKER_01,0.5210435390472412,1, I have enough talent for all of you!,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_15.wav
3.33846875,11.82659375,SPEAKER_01,0.5317608118057251,1, Ha ha ha ha ha ha! Where's all of you? Ha ha ha ha ha ha! Ha ha ha ha ha! Yeah! When do we get the free food?,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_15.wav
11.82659375,19.977218750000002,SPEAKER_00,0.39712026715278625,1," Okay, this one's really hard to catch because it's not about what you see, it's about what you don't see. Let's watch it again. Keep a close eye on-",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_15.wav
0.03096875,4.8572187499999995,SPEAKER_00,0.5178676247596741,1," Sandy's helmet. Fortunately, I have enough talent for all of you.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_16.wav
5.970968750000001,12.029093750000001,SPEAKER_01,0.3877773582935333,0," Hääääää, hääää! Hääääää! Hääää! Hääää!",neu,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_16.wav
12.72096875,14.99909375,SPEAKER_03,0.48612967133522034,1, When do we get the free food? Did you notice it?,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_16.wav
15.336593750000002,19.977218750000002,SPEAKER_02,0.4411810338497162,0, What happened to the other half of this fish? We can't see any part of him that's-,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_16.wav
1.6340937500000001,10.72971875,SPEAKER_01,0.4483240246772766,1, So does the helmet render him invisible? Or does it actually reveal that this guy is not really there at all? Maybe Sandy's helmet doubles as some sort of ghost detection device.,neu,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_17.wav
15.032843750000001,19.977218750000002,SPEAKER_00,0.5343124270439148,1, Well maybe we wouldn't sound so bad if some people didn't try to play-,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_17.wav
0.03096875,7.9790937500000005,SPEAKER_03,0.6465216875076294,1," with big meaty claws. What did you say, punk? Big meaty claws!",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_18.wav
7.9790937500000005,11.691593750000003,SPEAKER_02,0.536198616027832,1," Well, he's closing for just attractive mates!",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_18.wav
11.691593750000003,14.037218750000001,SPEAKER_01,0.34393876791000366,1," Bring it on, old man! Bring it on!",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_18.wav
14.037218750000001,19.977218750000002,SPEAKER_00,0.4744241535663605,0," No people let's be smart and bring it off. Oh, so now the talking",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_18.wav
0.03096875,5.53221875,SPEAKER_00,0.3661090135574341,1," He's gonna preach to us. Wait, wait! I know. Tensions are...",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_19.wav
0.03096875,2.2415937500000003,SPEAKER_00,0.31116819381713867,1," Play! Oy, Oy... espacio is là là",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_20.wav
5.970968750000001,13.480343750000003,SPEAKER_01,0.3266907036304474,1, YOU CAN'T DINT! HEarin' HEAD IM HADT EzuklOK DUUUUUUUUUUUUUUUUU WHAT'S UP HAHA Hallelujah!,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_20.wav
13.480343750000003,19.977218750000002,SPEAKER_02,0.4671352505683899,1, What a rumble. What do you think was the craziest thing that happened here? Was it sandy threatening Patrick with a,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_20.wav
0.03096875,4.40159375,SPEAKER_01,0.4525821805000305,1, was it this literal symbol crash or was it this?,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_21.wav
5.2790937499999995,14.52659375,SPEAKER_01,0.3797995150089264,1," Why is SpongeBob holding a dismembered arm? And to make things stranger? Doesn't seem to match the arm of anyone else in the room. In fact, it looks like...",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_21.wav
14.52659375,18.981593750000002,SPEAKER_00,0.5004145503044128,0," a human arm. A tiny, fish-sized human arm.",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_21.wav
0.03096875,9.88596875,SPEAKER_00,0.4577556848526001,1," How did we miss that? Number two, ah, gulagoon. Home to fun-loving beachgoers, free ice cream, and holy piss! What is that?",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_22.wav
11.77596875,19.977218750000002,SPEAKER_00,0.467489629983902,1," Like, I know there are some strange fish in the Keeney bottom, but that one actually doesn't have a face. No eyes, no nose, and no-",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_22.wav
0.03096875,11.219093750000003,SPEAKER_02,0.38019809126853943,1," mouth. Well, at least SpongeBob won't have to worry about this guy. If he doesn't have a face, then he can't take in any water and he can't drown. I mean, he's a fish, he probably wouldn't have been able to drown anyway, but...",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_23.wav
11.219093750000003,14.00346875,SPEAKER_00,0.4250562787055969,0, Wait a minute. Aren't they all fish? So...,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_23.wav
14.00346875,19.977218750000002,SPEAKER_01,0.4892870783805847,1, How could any of them drown? I don't think about it too hard. Number one! Squidward!,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_23.wav
0.03096875,6.527843750000001,SPEAKER_04,0.47106608748435974,1," Why? What in Neptune's name is going on? We're making the commercial, Mr. Krabs.",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_24.wav
6.527843750000001,9.56534375,SPEAKER_01,0.5146997570991516,1, What you're doing is throwing away me money!,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_24.wav
9.56534375,11.52284375,SPEAKER_02,0.4445784091949463,1, I thought it to rent only what to have,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_24.wav
11.52284375,14.99909375,SPEAKER_03,0.5153900384902954,1, Absolutely necessary! This is all necessary.,ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_24.wav
14.99909375,17.00721875,SPEAKER_00,0.5273658633232117,1," Well, what's all this useless junk?",ang,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_24.wav
17.51346875,19.977218750000002,SPEAKER_05,0.4879075586795807,1, That's the useless junk for scene 28. Boof!,neu,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_24.wav
0.03096875,8.46846875,SPEAKER_01,0.4444800019264221,1," Who will have you explain that? A second crusty crab? Mr. Crab's, everyone needs an understudy. Well, you got me there.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_25.wav
8.46846875,18.47534375,SPEAKER_00,0.38776934146881104,1," Okay, I really want them to release that Squidward version of the Krusty Crab commercial. I mean, it looks like when the new director Mr. Crab stuck over, he cut a lot of things.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_25.wav
18.47534375,19.977218750000002,SPEAKER_01,0.3268560767173767,0, You got lost all year your butt,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_25.wav
0.03096875,13.46346875,SPEAKER_00,0.4404519200325012,1," Get out of here, you mooters! If you look closely at Squidward's original version, you can see that it was gonna go in a very different direction, involving giant tomato slices, a cowboy, clones.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_26.wav
14.239718750000002,19.977218750000002,SPEAKER_00,0.4538974165916443,1, That is before Crabbs got there and doled it all down with a more corporate plan.,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_26.wav
0.03096875,2.52846875,SPEAKER_00,0.4835028350353241,1, I get a sweet deal and a prime time slap!,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_27.wav
2.52846875,5.970968750000001,SPEAKER_02,0.40392544865608215,0," Oh, Jen, I've got a real problem.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_27.wav
5.970968750000001,7.77659375,SPEAKER_04,0.4684487581253052,1," What's your problem, Amy?",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_27.wav
7.77659375,13.193468750000001,SPEAKER_03,0.3709729313850403,0, I've got all this money and I don't know what to do with it and I'm hungry.,hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_27.wav
13.193468750000001,15.235343750000002,SPEAKER_01,0.5957797169685364,1," hashtag, release the Squidward Cut.",hap,10_Background_Details_You_Never_Noticed_SpongeBob_16k_chunk_27.wav
